game_id,n,x,s,possession
2011_12_GB_DET,14,3,-2,1
2011_12_GB_DET,15,2,-2,1
2011_12_GB_DET,16,3,-2,-1
2011_12_GB_DET,17,2,-2,-1
2011_12_GB_DET,18,1,-2,-1
2011_12_GB_DET,19,3,-3,1
2011_12_GB_DET,20,2,-3,1
2011_12_HOU_JAX,1,3,0,1
2011_12_HOU_JAX,2,2,0,-1
2011_12_HOU_JAX,3,3,2,1
2011_12_HOU_JAX,4,2,2,1
2011_12_HOU_JAX,5,1,2,-1
2011_12_HOU_JAX,6,3,0,1
2011_12_HOU_JAX,7,2,0,1
2011_12_HOU_JAX,8,3,0,1
2011_12_HOU_JAX,9,2,0,1
2011_12_HOU_JAX,10,1,0,1
2011_12_HOU_JAX,11,3,1,-1
2011_12_HOU_JAX,12,2,1,-1
2011_12_HOU_JAX,13,1,-1,-1
2011_12_HOU_JAX,14,3,-2,1
2011_12_HOU_JAX,15,2,-2,-1
2011_12_HOU_JAX,16,1,-2,-1
2011_12_HOU_JAX,17,3,-3,-1
2011_12_HOU_JAX,18,2,-3,1
2011_12_HOU_JAX,19,3,-3,-1
2011_12_HOU_JAX,20,2,-3,-1
2011_12_MIA_DAL,1,3,0,1
2011_12_MIA_DAL,2,2,0,1
2011_12_MIA_DAL,3,3,0,1
2011_12_MIA_DAL,4,2,0,-1
2011_12_MIA_DAL,5,3,0,1
2011_12_MIA_DAL,6,2,0,-1
2011_12_MIA_DAL,7,1,0,-1
2011_12_MIA_DAL,8,3,-1,1
2011_12_MIA_DAL,9,2,-1,1
2011_12_MIA_DAL,10,3,-1,-1
2011_12_MIA_DAL,11,2,-1,-1
2011_12_MIA_DAL,12,1,-1,-1
2011_12_MIA_DAL,13,2,-1,1
2011_12_MIA_DAL,14,1,-1,1
2011_12_MIA_DAL,15,3,0,-1
2011_12_MIA_DAL,16,2,0,1
2011_12_MIA_DAL,17,3,0,-1
2011_12_MIA_DAL,18,2,0,-1
2011_12_MIA_DAL,19,3,0,-1
2011_12_MIA_DAL,20,2,2,-1
2011_12_MIN_ATL,1,3,0,1
2011_12_MIN_ATL,2,2,0,1
2011_12_MIN_ATL,3,3,0,1
2011_12_MIN_ATL,4,2,0,1
2011_12_MIN_ATL,5,3,2,-1
2011_12_MIN_ATL,6,2,2,-1
2011_12_MIN_ATL,7,3,2,1
2011_12_MIN_ATL,8,2,2,1
2011_12_MIN_ATL,9,3,2,-1
2011_12_MIN_ATL,10,2,2,1
2011_12_MIN_ATL,11,1,2,1
2011_12_MIN_ATL,12,2,3,-1
2011_12_MIN_ATL,13,1,3,1
2011_12_MIN_ATL,14,2,3,1
2011_12_MIN_ATL,15,3,3,-1
2011_12_MIN_ATL,16,2,3,-1
2011_12_MIN_ATL,17,3,3,-1
2011_12_MIN_ATL,18,2,3,1
2011_12_MIN_ATL,19,3,3,-1
2011_12_MIN_ATL,20,2,3,-1
2011_12_NE_PHI,1,3,0,1
2011_12_NE_PHI,2,2,0,1
2011_12_NE_PHI,3,3,2,-1
2011_12_NE_PHI,4,2,2,-1
2011_12_NE_PHI,5,3,2,1
2011_12_NE_PHI,6,2,2,1
2011_12_NE_PHI,7,1,2,1
2011_12_NE_PHI,8,3,3,-1
2011_12_NE_PHI,9,2,3,-1
2011_12_NE_PHI,10,1,3,-1
2011_12_NE_PHI,11,3,1,1
2011_12_NE_PHI,12,2,1,1
2011_12_NE_PHI,13,3,1,1
2011_12_NE_PHI,14,2,1,-1
2011_12_NE_PHI,15,3,-2,1
2011_12_NE_PHI,16,2,-2,-1
2011_12_NE_PHI,17,1,-2,-1
2011_12_NE_PHI,18,2,-2,1
2011_12_NE_PHI,19,3,-2,-1
2011_12_NE_PHI,20,2,-2,-1
2011_12_NYG_NO,1,3,0,1
2011_12_NYG_NO,2,2,0,1
2011_12_NYG_NO,3,1,0,1
2011_12_NYG_NO,4,2,0,1
2011_12_NYG_NO,5,1,0,1
2011_12_NYG_NO,6,3,0,-1
2011_12_NYG_NO,7,2,0,-1
2011_12_NYG_NO,8,1,0,-1
2011_12_NYG_NO,9,3,0,1
2011_12_NYG_NO,10,2,0,1
2011_12_NYG_NO,11,1,0,1
2011_12_NYG_NO,12,2,2,-1
2011_12_NYG_NO,13,3,2,1
2011_12_NYG_NO,14,2,2,1
2011_12_NYG_NO,15,3,2,-1
2011_12_NYG_NO,16,2,2,-1
2011_12_NYG_NO,17,3,2,1
2011_12_NYG_NO,18,2,2,1
2011_12_NYG_NO,19,1,2,1
2011_12_NYG_NO,20,3,3,-1
2011_12_PIT_KC,1,3,0,1
2011_12_PIT_KC,2,2,0,1
2011_12_PIT_KC,3,1,0,1
2011_12_PIT_KC,4,3,1,-1
2011_12_PIT_KC,5,2,1,-1
2011_12_PIT_KC,6,1,1,-1
2011_12_PIT_KC,7,3,1,1
2011_12_PIT_KC,8,2,1,1
2011_12_PIT_KC,9,3,1,1
2011_12_PIT_KC,10,1,1,-1
2011_12_PIT_KC,11,3,0,1
2011_12_PIT_KC,12,1,0,-1
2011_12_PIT_KC,13,3,-2,1
2011_12_PIT_KC,14,2,-2,-1
2011_12_PIT_KC,15,3,-2,-1
2011_12_PIT_KC,16,2,-2,-1
2011_12_PIT_KC,17,3,-2,-1
2011_12_PIT_KC,18,2,-2,-1
2011_12_PIT_KC,19,3,-2,1
2011_12_PIT_KC,20,2,-2,1
2011_12_SF_BAL,1,2,0,1
2011_12_SF_BAL,2,1,0,1
2011_12_SF_BAL,3,2,1,-1
2011_12_SF_BAL,4,3,1,1
2011_12_SF_BAL,5,2,1,-1
2011_12_SF_BAL,6,1,1,-1
2011_12_SF_BAL,7,2,0,1
2011_12_SF_BAL,8,3,0,-1
2011_12_SF_BAL,9,2,0,1
2011_12_SF_BAL,10,3,0,-1
2011_12_SF_BAL,11,1,0,1
2011_12_SF_BAL,12,3,1,-1
2011_12_SF_BAL,13,2,1,-1
2011_12_SF_BAL,14,3,1,-1
2011_12_SF_BAL,15,2,1,-1
2011_12_SF_BAL,16,1,1,-1
2011_12_SF_BAL,17,2,1,-1
2011_12_SF_BAL,18,3,0,1
2011_12_SF_BAL,19,2,0,1
2011_12_SF_BAL,20,1,0,1
2011_12_TB_TEN,1,3,0,1
2011_12_TB_TEN,2,2,0,-1
2011_12_TB_TEN,3,3,0,1
2011_12_TB_TEN,4,2,0,1
2011_12_TB_TEN,5,1,0,1
2011_12_TB_TEN,6,3,-2,1
2011_12_TB_TEN,7,2,-2,1
2011_12_TB_TEN,8,3,-2,-1
2011_12_TB_TEN,9,2,-2,-1
2011_12_TB_TEN,10,1,-2,-1
2011_12_TB_TEN,11,2,-2,1
2011_12_TB_TEN,12,1,-2,-1
2011_12_TB_TEN,13,3,-2,1
2011_12_TB_TEN,14,2,-2,1
2011_12_TB_TEN,15,1,-2,1
2011_12_TB_TEN,16,3,0,-1
2011_12_TB_TEN,17,2,0,-1
2011_12_TB_TEN,18,3,2,-1
2011_12_TB_TEN,19,2,2,-1
2011_12_TB_TEN,20,3,2,1
2011_12_WAS_SEA,1,3,0,1
2011_12_WAS_SEA,2,2,0,1
2011_12_WAS_SEA,3,2,2,-1
2011_12_WAS_SEA,4,2,2,1
2011_12_WAS_SEA,5,3,2,-1
2011_12_WAS_SEA,6,2,2,-1
2011_12_WAS_SEA,7,3,2,1
2011_12_WAS_SEA,8,1,1,-1
2011_12_WAS_SEA,9,2,0,1
2011_12_WAS_SEA,10,1,0,1
2011_12_WAS_SEA,11,3,0,-1
2011_12_WAS_SEA,12,2,0,-1
2011_12_WAS_SEA,13,2,0,-1
2011_12_WAS_SEA,14,3,0,-1
2011_12_WAS_SEA,15,2,0,-1
2011_12_WAS_SEA,16,3,0,1
2011_12_WAS_SEA,17,2,0,1
2011_12_WAS_SEA,18,1,0,-1
2011_12_WAS_SEA,19,3,-1,1
2011_12_WAS_SEA,20,2,-1,1
2011_13_ATL_HOU,1,3,0,1
2011_13_ATL_HOU,2,2,0,-1
2011_13_ATL_HOU,3,3,0,1
2011_13_ATL_HOU,4,2,0,-1
2011_13_ATL_HOU,5,1,0,-1
2011_13_ATL_HOU,6,2,0,1
2011_13_ATL_HOU,7,1,0,-1
2011_13_ATL_HOU,8,3,-1,1
2011_13_ATL_HOU,9,2,-1,1
2011_13_ATL_HOU,10,3,-1,-1
2011_13_ATL_HOU,11,2,-1,1
2011_13_ATL_HOU,12,3,-1,-1
2011_13_ATL_HOU,13,2,-1,-1
2011_13_ATL_HOU,14,3,-3,1
2011_13_ATL_HOU,15,2,-3,1
2011_13_ATL_HOU,16,1,-3,1
2011_13_ATL_HOU,17,3,-2,-1
2011_13_ATL_HOU,18,2,-2,-1
2011_13_ATL_HOU,19,3,-2,-1
2011_13_ATL_HOU,20,2,-2,-1
2011_13_BAL_CLE,1,3,0,1
2011_13_BAL_CLE,2,2,0,1
2011_13_BAL_CLE,3,3,0,-1
2011_13_BAL_CLE,4,2,0,-1
2011_13_BAL_CLE,5,3,0,1
2011_13_BAL_CLE,6,2,0,1
2011_13_BAL_CLE,7,1,0,-1
2011_13_BAL_CLE,8,3,-2,1
2011_13_BAL_CLE,9,2,-2,1
2011_13_BAL_CLE,10,3,-2,-1
2011_13_BAL_CLE,11,2,-2,-1
2011_13_BAL_CLE,12,1,-2,-1
2011_13_BAL_CLE,13,3,-2,1
2011_13_BAL_CLE,14,2,-2,1
2011_13_BAL_CLE,15,3,-2,-1
2011_13_BAL_CLE,16,2,-2,-1
2011_13_BAL_CLE,17,1,-2,-1
2011_13_BAL_CLE,18,2,-2,1
2011_13_BAL_CLE,19,1,-2,-1
2011_13_BAL_CLE,20,3,-3,-1
2011_13_CAR_TB,1,3,0,1
2011_13_CAR_TB,2,2,0,1
2011_13_CAR_TB,3,3,2,-1
2011_13_CAR_TB,4,2,2,1
2011_13_CAR_TB,5,2,3,-1
2011_13_CAR_TB,6,3,3,1
2011_13_CAR_TB,7,2,3,-1
2011_13_CAR_TB,8,1,3,-1
2011_13_CAR_TB,9,3,3,1
2011_13_CAR_TB,10,2,3,1
2011_13_CAR_TB,11,1,3,1
2011_13_CAR_TB,12,2,3,-1
2011_13_CAR_TB,13,3,3,1
2011_13_CAR_TB,14,2,3,-1
2011_13_CAR_TB,15,3,3,1
2011_13_CAR_TB,16,2,3,1
2011_13_CAR_TB,17,3,3,-1
2011_13_CAR_TB,18,2,3,-1
2011_13_CAR_TB,19,1,3,1
2011_13_CAR_TB,20,3,3,-1
2011_13_CIN_PIT,1,3,0,1
2011_13_CIN_PIT,2,2,0,-1
2011_13_CIN_PIT,3,1,0,-1
2011_13_CIN_PIT,4,1,0,-1
2011_13_CIN_PIT,5,3,0,1
2011_13_CIN_PIT,6,2,0,1
2011_13_CIN_PIT,7,3,0,1
2011_13_CIN_PIT,8,2,0,1
2011_13_CIN_PIT,9,1,0,1
2011_13_CIN_PIT,10,3,2,-1
2011_13_CIN_PIT,11,1,2,1
2011_13_CIN_PIT,12,1,3,1
2011_13_CIN_PIT,13,3,3,-1
2011_13_CIN_PIT,14,2,3,-1
2011_13_CIN_PIT,15,1,3,-1
2011_13_CIN_PIT,16,3,3,1
2011_13_CIN_PIT,17,2,3,1
2011_13_CIN_PIT,18,3,3,1
2011_13_CIN_PIT,19,2,3,-1
2011_13_CIN_PIT,20,3,3,1
2011_13_DAL_ARI,1,3,0,1
2011_13_DAL_ARI,2,2,0,1
2011_13_DAL_ARI,3,3,0,-1
2011_13_DAL_ARI,4,2,0,1
2011_13_DAL_ARI,5,3,-1,-1
2011_13_DAL_ARI,6,2,-1,-1
2011_13_DAL_ARI,7,3,-1,-1
2011_13_DAL_ARI,8,2,-1,-1
2011_13_DAL_ARI,9,2,-1,1
2011_13_DAL_ARI,10,3,0,-1
2011_13_DAL_ARI,11,2,0,1
2011_13_DAL_ARI,12,3,2,-1
2011_13_DAL_ARI,13,2,2,-1
2011_13_DAL_ARI,14,3,2,1
2011_13_DAL_ARI,15,2,2,1
2011_13_DAL_ARI,16,3,2,-1
2011_13_DAL_ARI,17,2,2,-1
2011_13_DAL_ARI,18,1,2,-1
2011_13_DAL_ARI,19,3,2,1
2011_13_DAL_ARI,20,2,2,1
2011_13_DEN_MIN,1,3,0,1
2011_13_DEN_MIN,2,2,0,1
2011_13_DEN_MIN,3,2,1,1
2011_13_DEN_MIN,4,1,1,1
2011_13_DEN_MIN,5,2,1,-1
2011_13_DEN_MIN,6,3,1,1
2011_13_DEN_MIN,7,2,-2,1
2011_13_DEN_MIN,8,1,-2,1
2011_13_DEN_MIN,9,3,-1,-1
2011_13_DEN_MIN,10,2,-1,-1
2011_13_DEN_MIN,11,3,-1,1
2011_13_DEN_MIN,12,2,-1,1
2011_13_DEN_MIN,13,3,-1,-1
2011_13_DEN_MIN,14,2,-1,-1
2011_13_DEN_MIN,15,3,-1,1
2011_13_DEN_MIN,16,2,-1,1
2011_13_DEN_MIN,17,1,2,1
2011_13_DEN_MIN,18,3,2,-1
2011_13_DEN_MIN,19,2,2,1
2011_13_DEN_MIN,20,3,2,-1
2011_13_DET_NO,1,3,0,1
2011_13_DET_NO,2,2,0,1
2011_13_DET_NO,3,3,0,-1
2011_13_DET_NO,4,2,0,1
2011_13_DET_NO,5,1,0,1
2011_13_DET_NO,6,2,1,-1
2011_13_DET_NO,7,3,1,-1
2011_13_DET_NO,8,2,1,-1
2011_13_DET_NO,9,3,1,1
2011_13_DET_NO,10,2,1,1
2011_13_DET_NO,11,1,1,1
2011_13_DET_NO,12,3,3,-1
2011_13_DET_NO,13,2,3,-1
2011_13_DET_NO,14,3,3,-1
2011_13_DET_NO,15,2,3,-1
2011_13_DET_NO,16,3,3,-1
2011_13_DET_NO,17,2,3,-1
2011_13_DET_NO,18,3,3,-1
2011_13_DET_NO,19,2,3,-1
2011_13_DET_NO,20,1,3,-1
2011_13_GB_NYG,1,3,0,1
2011_13_GB_NYG,2,2,0,1
2011_13_GB_NYG,3,3,2,-1
2011_13_GB_NYG,4,2,2,-1
2011_13_GB_NYG,5,3,2,1
2011_13_GB_NYG,6,2,2,-1
2011_13_GB_NYG,7,1,2,-1
2011_13_GB_NYG,8,2,0,1
2011_13_GB_NYG,9,1,0,1
2011_13_GB_NYG,10,2,1,-1
2011_13_GB_NYG,11,3,1,1
2011_13_GB_NYG,12,2,1,1
2011_13_GB_NYG,13,3,-2,-1
2011_13_GB_NYG,14,2,-2,-1
2011_13_GB_NYG,15,3,-2,1
2011_13_GB_NYG,16,2,-2,1
2011_13_GB_NYG,17,3,-2,-1
2011_13_GB_NYG,18,1,-2,1
2011_13_GB_NYG,19,3,1,-1
2011_13_GB_NYG,20,2,1,-1
2011_13_IND_NE,1,3,0,1
2011_13_IND_NE,2,2,0,1
2011_13_IND_NE,3,1,0,-1
2011_13_IND_NE,4,3,-1,1
2011_13_IND_NE,5,2,-1,1
2011_13_IND_NE,6,1,-1,1
2011_13_IND_NE,7,3,0,-1
2011_13_IND_NE,8,2,0,-1
2011_13_IND_NE,9,3,0,-1
2011_13_IND_NE,10,2,0,-1
2011_13_IND_NE,11,1,0,-1
2011_13_IND_NE,12,3,-2,1
2011_13_IND_NE,13,2,-2,-1
2011_13_IND_NE,14,1,-2,-1
2011_13_IND_NE,15,1,-2,-1
2011_13_IND_NE,16,3,-3,-1
2011_13_IND_NE,17,2,-3,-1
2011_13_IND_NE,18,1,-3,-1
2011_13_IND_NE,19,3,-3,1
2011_13_IND_NE,20,2,-3,1
2011_13_KC_CHI,1,3,0,1
2011_13_KC_CHI,2,2,0,1
2011_13_KC_CHI,3,3,0,-1
2011_13_KC_CHI,4,2,0,-1
2011_13_KC_CHI,5,3,0,-1
2011_13_KC_CHI,6,2,0,1
2011_13_KC_CHI,7,3,0,1
2011_13_KC_CHI,8,2,0,1
2011_13_KC_CHI,9,1,0,-1
2011_13_KC_CHI,10,2,-1,1
2011_13_KC_CHI,11,1,-1,-1
2011_13_KC_CHI,12,3,-1,1
2011_13_KC_CHI,13,2,-1,1
2011_13_KC_CHI,14,3,-1,1
2011_13_KC_CHI,15,2,-1,1
2011_13_KC_CHI,16,3,2,1
2011_13_KC_CHI,17,2,2,1
2011_13_KC_CHI,18,1,2,1
2011_13_KC_CHI,19,1,2,1
2011_13_KC_CHI,20,2,2,-1
2011_13_NYJ_WAS,1,3,0,1
2011_13_NYJ_WAS,2,2,0,1
2011_13_NYJ_WAS,3,1,0,1
2011_13_NYJ_WAS,4,2,2,-1
2011_13_NYJ_WAS,5,1,2,-1
2011_13_NYJ_WAS,6,2,0,1
2011_13_NYJ_WAS,7,1,0,1
2011_13_NYJ_WAS,8,3,1,-1
2011_13_NYJ_WAS,9,2,1,1
2011_13_NYJ_WAS,10,3,1,-1
2011_13_NYJ_WAS,11,2,1,-1
2011_13_NYJ_WAS,12,3,0,1
2011_13_NYJ_WAS,13,2,0,1
2011_13_NYJ_WAS,14,1,0,1
2011_13_NYJ_WAS,15,3,1,-1
2011_13_NYJ_WAS,16,2,1,1
2011_13_NYJ_WAS,17,3,1,-1
2011_13_NYJ_WAS,18,2,1,-1
2011_13_NYJ_WAS,19,3,1,1
2011_13_NYJ_WAS,20,2,1,-1
2011_13_OAK_MIA,1,3,0,1
2011_13_OAK_MIA,2,2,0,1
2011_13_OAK_MIA,3,3,-1,1
2011_13_OAK_MIA,4,2,-1,-1
2011_13_OAK_MIA,5,1,-1,-1
2011_13_OAK_MIA,6,2,-1,-1
2011_13_OAK_MIA,7,3,-2,1
2011_13_OAK_MIA,8,2,-2,1
2011_13_OAK_MIA,9,1,-2,-1
2011_13_OAK_MIA,10,3,-3,1
2011_13_OAK_MIA,11,2,-3,1
2011_13_OAK_MIA,12,3,-3,-1
2011_13_OAK_MIA,13,2,-3,-1
2011_13_OAK_MIA,14,3,-3,-1
2011_13_OAK_MIA,15,2,-3,-1
2011_13_OAK_MIA,16,3,-3,1
2011_13_OAK_MIA,17,2,-3,1
2011_13_OAK_MIA,18,3,-3,-1
2011_13_OAK_MIA,19,1,-3,-1
2011_13_OAK_MIA,20,3,-3,1
2011_13_PHI_SEA,1,3,0,1
2011_13_PHI_SEA,2,2,0,1
2011_13_PHI_SEA,3,1,2,1
2011_13_PHI_SEA,4,3,2,-1
2011_13_PHI_SEA,5,2,2,1
2011_13_PHI_SEA,6,3,2,1
2011_13_PHI_SEA,7,2,2,1
2011_13_PHI_SEA,8,3,2,1
2011_13_PHI_SEA,9,2,2,1
2011_13_PHI_SEA,10,3,2,-1
2011_13_PHI_SEA,11,2,2,1
2011_13_PHI_SEA,12,3,2,1
2011_13_PHI_SEA,13,2,2,1
2011_13_PHI_SEA,14,1,3,1
2011_13_PHI_SEA,15,3,3,-1
2011_13_PHI_SEA,16,2,3,-1
2011_13_PHI_SEA,17,1,3,-1
2011_13_PHI_SEA,18,3,3,1
2011_13_PHI_SEA,19,2,3,1
2011_13_PHI_SEA,20,3,3,-1
2011_13_SD_JAX,1,3,0,1
2011_13_SD_JAX,2,2,0,1
2011_13_SD_JAX,3,1,0,-1
2011_13_SD_JAX,4,3,-2,1
2011_13_SD_JAX,5,2,-2,-1
2011_13_SD_JAX,6,1,-2,-1
2011_13_SD_JAX,7,3,-3,1
2011_13_SD_JAX,8,2,-3,1
2011_13_SD_JAX,9,1,-3,1
2011_13_SD_JAX,10,3,-1,-1
2011_13_SD_JAX,11,2,-1,1
2011_13_SD_JAX,12,2,2,-1
2011_13_SD_JAX,13,1,2,-1
2011_13_SD_JAX,14,3,-1,1
2011_13_SD_JAX,15,2,-1,1
2011_13_SD_JAX,16,3,-3,1
2011_13_SD_JAX,17,2,-3,-1
2011_13_SD_JAX,18,3,-3,1
2011_13_SD_JAX,19,2,-3,1
2011_13_SD_JAX,20,3,-3,-1
2011_13_STL_SF,1,2,0,1
2011_13_STL_SF,2,3,0,-1
2011_13_STL_SF,3,2,0,1
2011_13_STL_SF,4,1,0,1
2011_13_STL_SF,5,3,1,-1
2011_13_STL_SF,6,2,1,-1
2011_13_STL_SF,7,3,1,1
2011_13_STL_SF,8,2,1,1
2011_13_STL_SF,9,3,1,-1
2011_13_STL_SF,10,1,1,1
2011_13_STL_SF,11,3,2,-1
2011_13_STL_SF,12,2,2,-1
2011_13_STL_SF,13,3,2,-1
2011_13_STL_SF,14,2,2,1
2011_13_STL_SF,15,1,2,1
2011_13_STL_SF,16,3,3,-1
2011_13_STL_SF,17,2,3,-1
2011_13_STL_SF,18,3,3,-1
2011_13_STL_SF,19,2,3,-1
2011_13_STL_SF,20,3,3,1
2011_13_TEN_BUF,1,3,0,1
2011_13_TEN_BUF,2,2,0,-1
2011_13_TEN_BUF,3,3,-1,1
2011_13_TEN_BUF,4,2,-1,1
2011_13_TEN_BUF,5,1,-1,-1
2011_13_TEN_BUF,6,3,-3,1
2011_13_TEN_BUF,7,2,-3,1
2011_13_TEN_BUF,8,1,-3,1
2011_13_TEN_BUF,9,3,-2,-1
2011_13_TEN_BUF,10,2,-2,-1
2011_13_TEN_BUF,11,3,-2,1
2011_13_TEN_BUF,12,2,-2,1
2011_13_TEN_BUF,13,3,-2,-1
2011_13_TEN_BUF,14,2,-2,1
2011_13_TEN_BUF,15,1,-2,-1
2011_13_TEN_BUF,16,2,-2,-1
2011_13_TEN_BUF,17,1,-2,-1
2011_13_TEN_BUF,18,3,-3,1
2011_13_TEN_BUF,19,2,-3,1
2011_13_TEN_BUF,20,3,-3,1
2011_14_ATL_CAR,1,3,0,1
2011_14_ATL_CAR,2,2,0,-1
2011_14_ATL_CAR,3,3,0,-1
2011_14_ATL_CAR,4,2,0,1
2011_14_ATL_CAR,5,1,0,1
2011_14_ATL_CAR,6,2,2,-1
2011_14_ATL_CAR,7,1,2,-1
2011_14_ATL_CAR,8,3,0,1
2011_14_ATL_CAR,9,2,0,1
2011_14_ATL_CAR,10,3,0,-1
2011_14_ATL_CAR,11,2,0,-1
2011_14_ATL_CAR,12,3,0,1
2011_14_ATL_CAR,13,2,-1,-1
2011_14_ATL_CAR,14,3,-3,1
2011_14_ATL_CAR,15,2,-3,-1
2011_14_ATL_CAR,16,3,-3,1
2011_14_ATL_CAR,17,2,-3,1
2011_14_ATL_CAR,18,3,-3,-1
2011_14_ATL_CAR,19,2,-3,1
2011_14_ATL_CAR,20,3,-3,-1
2011_14_BUF_SD,1,3,0,1
2011_14_BUF_SD,2,2,0,1
2011_14_BUF_SD,3,1,0,1
2011_14_BUF_SD,4,2,2,-1
2011_14_BUF_SD,5,1,2,1
2011_14_BUF_SD,6,3,3,-1
2011_14_BUF_SD,7,2,3,-1
2011_14_BUF_SD,8,3,3,-1
2011_14_BUF_SD,9,2,3,-1
2011_14_BUF_SD,10,3,3,-1
2011_14_BUF_SD,11,2,3,1
2011_14_BUF_SD,12,3,3,-1
2011_14_BUF_SD,13,2,3,-1
2011_14_BUF_SD,14,1,3,-1
2011_14_BUF_SD,15,3,3,1
2011_14_BUF_SD,16,2,2,1
2011_14_BUF_SD,17,1,2,1
2011_14_BUF_SD,18,3,3,-1
2011_14_BUF_SD,19,2,3,-1
2011_14_BUF_SD,20,1,3,-1
2011_14_CHI_DEN,1,3,0,1
2011_14_CHI_DEN,2,2,0,-1
2011_14_CHI_DEN,3,3,0,1
2011_14_CHI_DEN,4,2,0,-1
2011_14_CHI_DEN,5,3,0,1
2011_14_CHI_DEN,6,2,0,1
2011_14_CHI_DEN,7,3,0,-1
2011_14_CHI_DEN,8,2,0,-1
2011_14_CHI_DEN,9,3,0,1
2011_14_CHI_DEN,10,2,0,1
2011_14_CHI_DEN,11,1,0,1
2011_14_CHI_DEN,12,3,0,-1
2011_14_CHI_DEN,13,2,0,1
2011_14_CHI_DEN,14,3,0,-1
2011_14_CHI_DEN,15,2,0,-1
2011_14_CHI_DEN,16,3,0,1
2011_14_CHI_DEN,17,2,0,1
2011_14_CHI_DEN,18,3,0,-1
2011_14_CHI_DEN,19,2,0,1
2011_14_CHI_DEN,20,3,0,-1
2011_14_CLE_PIT,1,3,0,1
2011_14_CLE_PIT,2,2,0,1
2011_14_CLE_PIT,3,2,1,-1
2011_14_CLE_PIT,4,1,-1,-1
2011_14_CLE_PIT,5,3,-2,1
2011_14_CLE_PIT,6,2,-2,1
2011_14_CLE_PIT,7,3,-2,-1
2011_14_CLE_PIT,8,2,-2,-1
2011_14_CLE_PIT,9,1,-2,-1
2011_14_CLE_PIT,10,3,-2,1
2011_14_CLE_PIT,11,2,-2,1
2011_14_CLE_PIT,12,1,-2,-1
2011_14_CLE_PIT,13,3,-2,1
2011_14_CLE_PIT,14,2,-2,1
2011_14_CLE_PIT,15,3,-2,1
2011_14_CLE_PIT,16,2,-2,1
2011_14_CLE_PIT,17,3,-2,-1
2011_14_CLE_PIT,18,2,-2,1
2011_14_CLE_PIT,19,3,-2,-1
2011_14_CLE_PIT,20,2,-2,1
2011_14_HOU_CIN,1,3,0,1
2011_14_HOU_CIN,2,2,0,-1
2011_14_HOU_CIN,3,3,0,1
2011_14_HOU_CIN,4,2,0,1
2011_14_HOU_CIN,5,1,1,-1
2011_14_HOU_CIN,6,3,0,1
2011_14_HOU_CIN,7,1,0,-1
2011_14_HOU_CIN,8,2,0,-1
2011_14_HOU_CIN,9,3,-1,1
2011_14_HOU_CIN,10,2,-1,1
2011_14_HOU_CIN,11,1,-1,1
2011_14_HOU_CIN,12,3,-1,-1
2011_14_HOU_CIN,13,2,-1,-1
2011_14_HOU_CIN,14,1,-1,-1
2011_14_HOU_CIN,15,3,-3,1
2011_14_HOU_CIN,16,2,-3,1
2011_14_HOU_CIN,17,3,-3,-1
2011_14_HOU_CIN,18,1,-3,1
2011_14_HOU_CIN,19,3,-2,-1
2011_14_HOU_CIN,20,2,-2,1
2011_14_IND_BAL,1,3,0,1
2011_14_IND_BAL,2,2,0,-1
2011_14_IND_BAL,3,1,0,-1
2011_14_IND_BAL,4,2,-2,1
2011_14_IND_BAL,5,3,-2,-1
2011_14_IND_BAL,6,2,-2,-1
2011_14_IND_BAL,7,1,-2,-1
2011_14_IND_BAL,8,3,-3,1
2011_14_IND_BAL,9,2,-3,1
2011_14_IND_BAL,10,1,-3,-1
2011_14_IND_BAL,11,2,-3,1
2011_14_IND_BAL,12,1,-3,1
2011_14_IND_BAL,13,2,-3,-1
2011_14_IND_BAL,14,3,-3,1
2011_14_IND_BAL,15,2,-3,-1
2011_14_IND_BAL,16,3,-3,1
2011_14_IND_BAL,17,2,-3,-1
2011_14_IND_BAL,18,1,-3,-1
2011_14_IND_BAL,19,2,-3,1
2011_14_IND_BAL,20,3,-3,1
2011_14_KC_NYJ,1,3,0,1
2011_14_KC_NYJ,2,2,0,1
2011_14_KC_NYJ,3,1,0,1
2011_14_KC_NYJ,4,2,2,-1
2011_14_KC_NYJ,5,3,2,1
2011_14_KC_NYJ,6,2,2,-1
2011_14_KC_NYJ,7,3,2,1
2011_14_KC_NYJ,8,2,2,1
2011_14_KC_NYJ,9,3,2,-1
2011_14_KC_NYJ,10,2,2,1
2011_14_KC_NYJ,11,3,2,-1
2011_14_KC_NYJ,12,2,2,1
2011_14_KC_NYJ,13,3,3,-1
2011_14_KC_NYJ,14,2,3,-1
2011_14_KC_NYJ,15,1,3,1
2011_14_KC_NYJ,16,3,3,-1
2011_14_KC_NYJ,17,2,3,1
2011_14_KC_NYJ,18,1,3,1
2011_14_KC_NYJ,19,2,3,-1
2011_14_KC_NYJ,20,3,3,-1
2011_14_MIN_DET,1,2,0,1
2011_14_MIN_DET,2,3,2,-1
2011_14_MIN_DET,3,2,2,-1
2011_14_MIN_DET,4,3,3,-1
2011_14_MIN_DET,5,2,3,1
2011_14_MIN_DET,6,1,3,1
2011_14_MIN_DET,7,2,3,-1
2011_14_MIN_DET,8,3,3,-1
2011_14_MIN_DET,9,2,3,-1
2011_14_MIN_DET,10,1,3,-1
